topic,candidate,score,tp
EP-1267320-A2,EP-1172794,0.5966552,0
EP-1267320-A2,EP-1022713,0.596652,0
EP-1267320-A2,EP-1271462,0.5961612,0
EP-1267320-A2,EP-0942407,0.59592474,0
EP-1267320-A2,EP-1335342,0.59591615,0
EP-1267320-A2,EP-0362939,0.59554315,0
EP-1267320-A2,EP-0790597,0.59502053,0
EP-1267320-A2,EP-0435661,0.59461546,0
EP-1267320-A2,EP-0381479,0.5938861,0
EP-1267320-A2,WO-2002045067,0.5937567,0
EP-1267320-A2,EP-0867853,0.5936691,0
EP-1267320-A2,EP-1134719,0.59322256,0
EP-1267320-A2,EP-1197941,0.5931841,0
EP-1267320-A2,EP-1755105,0.5931119,0
EP-1267320-A2,EP-0810577,0.59303063,0
EP-1267320-A2,WO-2002037900,0.5929056,0
EP-1267320-A2,EP-1780695,0.5925698,0
EP-1267320-A2,EP-0374845,0.592378,0
EP-1267320-A2,EP-0236767,0.5923406,0
EP-1267320-A2,EP-0071911,0.59232515,0
EP-1267320-A2,EP-0586155,0.5923059,0
EP-1267320-A2,EP-0351253,0.59229815,0
EP-1267320-A2,EP-1139323,0.592256,0
EP-1267320-A2,EP-0899713,0.59224796,0
EP-1267320-A2,EP-1202241,0.5920481,0
EP-1267320-A2,EP-0811866,0.591972,0
EP-1267320-A2,EP-0237809,0.5917197,0
EP-1267320-A2,EP-0686868,0.59167063,0
EP-1267320-A2,EP-1022714,0.5916606,0
EP-1267320-A2,EP-0278253,0.59155655,0
EP-1267320-A2,EP-0461928,0.5915222,0
EP-1267320-A2,EP-0221307,0.5910692,0
EP-1267320-A2,EP-0984423,0.59066784,0
EP-1267320-A2,EP-0597117,0.59063923,0
EP-1267320-A2,EP-0903719,0.5906236,0
EP-1267320-A2,EP-1306826,0.5905721,0
EP-1267320-A2,EP-0262612,0.59053767,0
EP-1267320-A2,WO-2000014711,0.5903938,0
EP-1267320-A2,EP-1085496,0.5895077,0
EP-1267320-A2,EP-0478384,0.58936423,0
EP-1267320-A2,WO-1998057417,0.5893543,0
EP-1267320-A2,EP-1830342,0.58933115,0
EP-1267320-A2,WO-1994001855,0.5892216,0
EP-1267320-A2,EP-0892384,0.5891767,0
EP-1267320-A2,EP-0363020,0.58911514,0
EP-1267320-A2,EP-0167865,0.5891108,0
EP-1267320-A2,WO-1981002488,0.58895767,0
EP-1267320-A2,WO-1998047131,0.588933,0
EP-1267320-A2,EP-0336570,0.58874536,0
EP-1267320-A2,EP-0646905,0.58870125,0
EP-1267320-A2,EP-0277254,0.58851224,0
EP-1267320-A2,EP-0362974,0.58841616,0
EP-1267320-A2,EP-0938072,0.58820033,0
EP-1267320-A2,EP-0986045,0.5878951,0
EP-1267320-A2,EP-0535885,0.5876802,0
EP-1267320-A2,EP-0406022,0.58764285,0
EP-1267320-A2,EP-0923067,0.58747923,0
EP-1267320-A2,EP-1262940,0.58728576,0
EP-1267320-A2,EP-0298255,0.58684385,0
EP-1267320-A2,EP-0607778,0.5866998,0
EP-1267320-A2,WO-1996000479,0.5865948,0
EP-1267320-A2,EP-0414960,0.5865761,0
EP-1267320-A2,EP-0929062,0.58630884,0
EP-1267320-A2,EP-0875879,0.58536005,0
EP-1267320-A2,EP-0667022,0.5851691,0
EP-1267320-A2,EP-0371665,0.584916,0
EP-1267320-A2,EP-0626671,0.58478516,0
EP-1267320-A2,EP-0803113,0.58477294,0
EP-1267320-A2,EP-0600499,0.58466756,0
EP-1267320-A2,EP-0919983,0.58465505,0
EP-1267320-A2,EP-1065694,0.58461446,0
EP-1267320-A2,WO-1997035298,0.5845771,0
EP-1267320-A2,EP-0915361,0.58449817,0
EP-1267320-A2,EP-0777900,0.5844909,0
EP-1267320-A2,EP-1363265,0.58407915,0
EP-1267320-A2,WO-1995026544,0.5838608,0
EP-1267320-A2,EP-0645751,0.5836417,0
EP-1267320-A2,WO-2002009084,0.58357847,0
EP-1267320-A2,EP-1152389,0.58345634,0
EP-1267320-A2,EP-0288011,0.58344656,0
EP-1267320-A2,EP-1197943,0.5833545,0
EP-1267320-A2,EP-0743808,0.5832232,0
EP-1267320-A2,EP-0730392,0.58319914,0
EP-1267320-A2,EP-0974952,0.58311117,0
EP-1267320-A2,EP-1071068,0.5829638,0
EP-1267320-A2,EP-1132882,0.58286345,0
EP-1267320-A2,EP-0775993,0.5828271,0
EP-1267320-A2,EP-1150272,0.5827865,0
EP-1267320-A2,WO-1998052177,0.5826973,0
EP-1267320-A2,EP-0855691,0.5821911,0
EP-1267320-A2,EP-0921516,0.5820468,0
EP-1267320-A2,EP-1139322,0.581984,0
EP-1267320-A2,EP-1124216,0.5819096,0
EP-1267320-A2,EP-1227461,0.58173,0
EP-1267320-A2,EP-0430360,0.5816182,0
EP-1267320-A2,EP-0837442,0.5806378,0
EP-1267320-A2,EP-0296662,0.58047926,0
EP-1267320-A2,EP-0709820,0.5803585,0
EP-1267320-A2,EP-0699332,0.5802922,0
EP-1267320-A2,EP-1047039,0.5801164,0
EP-1267320-A2,EP-1087364,0.5799614,0
EP-1267320-A2,EP-0740285,0.5799557,0
EP-1267320-A2,EP-1755100,0.5799057,0
EP-1267320-A2,EP-0704087,0.5798412,0
EP-1267320-A2,EP-0755044,0.579797,0
EP-1267320-A2,WO-1997024706,0.57965803,0
EP-1267320-A2,EP-1152388,0.57965755,0
EP-1267320-A2,EP-0067365,0.5796348,0
EP-1267320-A2,WO-2000003379,0.57913953,0
EP-1267320-A2,EP-1170720,0.5790916,0
EP-1267320-A2,EP-1505652,0.5789331,0
EP-1267320-A2,EP-1069457,0.578878,0
EP-1267320-A2,EP-0595495,0.5788671,0
EP-1267320-A2,EP-0617397,0.5786548,0
EP-1267320-A2,EP-0980060,0.5786407,0
EP-1267320-A2,EP-1191510,0.5783384,0
EP-1267320-A2,EP-0372087,0.57832974,0
EP-1267320-A2,EP-0752696,0.57817924,0
EP-1267320-A2,EP-0581255,0.57807666,0
EP-1267320-A2,EP-0717390,0.57799923,0
EP-1267320-A2,EP-0269150,0.57789755,0
EP-1267320-A2,EP-0253423,0.57784796,0
EP-1267320-A2,WO-2000019400,0.57747895,0
EP-1267320-A2,EP-1174849,0.5773496,0
EP-1267320-A2,EP-0375098,0.5772908,0
EP-1267320-A2,EP-0449284,0.577168,0
EP-1267320-A2,EP-0881862,0.57704186,0
EP-1267320-A2,EP-0588398,0.57694376,0
EP-1267320-A2,EP-0678844,0.5769391,0
EP-1267320-A2,EP-1091341,0.57687575,0
EP-1267320-A2,EP-0952569,0.5764231,0
EP-1267320-A2,EP-0750288,0.5760267,0
EP-1267320-A2,EP-0391655,0.57597566,0
EP-1267320-A2,EP-0273995,0.57544136,0
EP-1267320-A2,EP-1170718,0.57522917,0
EP-1267320-A2,EP-0408347,0.5752221,0
EP-1267320-A2,EP-1191509,0.5748561,0
EP-1267320-A2,EP-0923066,0.5746809,0
EP-1267320-A2,EP-1755099,0.5746517,0
EP-1267320-A2,EP-0278778,0.57462865,0
EP-1267320-A2,WO-2001024153,0.57457685,0
EP-1267320-A2,WO-1998057318,0.57447624,0
EP-1267320-A2,WO-1996007174,0.5744607,0
EP-1267320-A2,EP-1211663,0.57427335,0
EP-1267320-A2,EP-0624862,0.5741259,0
EP-1267320-A2,EP-1172789,0.57402956,0
EP-1267320-A2,EP-1333422,0.5739924,0
EP-1267320-A2,EP-0368572,0.57395524,0
EP-1267320-A2,EP-1239444,0.57382697,0
EP-1267320-A2,WO-1994014154,0.57381797,0
EP-1267320-A2,WO-2000016305,0.57362866,0
EP-1267320-A2,WO-2001091094,0.57346296,0
EP-1267320-A2,WO-2002056107,0.57340664,0
EP-1267320-A2,EP-1174851,0.5734017,0
EP-1267320-A2,EP-1130565,0.57334685,0
EP-1267320-A2,EP-0994458,0.5732801,0
EP-1267320-A2,EP-0513920,0.5732629,0
EP-1267320-A2,EP-0598913,0.5732042,0
EP-1267320-A2,EP-1129445,0.5730556,0
EP-1267320-A2,WO-2000043981,0.5728412,0
EP-1267320-A2,WO-2002027700,0.5727511,0
EP-1267320-A2,WO-1994010676,0.5727487,0
EP-1267320-A2,WO-2000030065,0.57270795,0
EP-1267320-A2,EP-1020838,0.57222295,0
EP-1267320-A2,EP-0905738,0.5721948,0
EP-1267320-A2,EP-1187090,0.57218623,0
EP-1267320-A2,EP-1174758,0.57198954,0
EP-1267320-A2,EP-0797182,0.57195294,0
EP-1267320-A2,EP-1071066,0.5718806,0
EP-1267320-A2,EP-1300719,0.5716462,0
EP-1267320-A2,EP-0935229,0.5711911,0
EP-1267320-A2,WO-1982002314,0.57099843,0
EP-1267320-A2,EP-0539185,0.57079124,0
EP-1267320-A2,EP-1116203,0.57062167,0
EP-1267320-A2,EP-1052614,0.5705121,0
EP-1267320-A2,WO-2002048994,0.5704657,0
EP-1267320-A2,EP-0631270,0.57045734,0
EP-1267320-A2,EP-0204077,0.5703839,0
EP-1267320-A2,EP-1505651,0.5703733,0
EP-1267320-A2,EP-1168448,0.57027227,0
EP-1267320-A2,EP-1033696,0.5702682,0
EP-1267320-A2,EP-0908919,0.5702062,0
EP-1267320-A2,EP-0989538,0.5701986,0
EP-1267320-A2,EP-0414478,0.570088,0
EP-1267320-A2,EP-0721137,0.5700401,0
EP-1267320-A2,EP-0935156,0.5696247,0
EP-1267320-A2,EP-1280128,0.5694431,0
EP-1267320-A2,EP-1271460,0.5693567,0
EP-1267320-A2,EP-0753840,0.5693462,0
EP-1267320-A2,WO-1985002931,0.56929404,0
EP-1267320-A2,EP-1189192,0.5692929,0
EP-1267320-A2,EP-0651368,0.56915545,0
EP-1267320-A2,EP-0402850,0.56905365,0
EP-1267320-A2,WO-2000025292,0.5689977,0
EP-1267320-A2,EP-0899708,0.56881624,0
EP-1267320-A2,WO-1998055987,0.56880707,0
EP-1267320-A2,EP-1034529,0.568751,0
EP-1267320-A2,EP-1164561,0.5684886,0
EP-1267320-A2,EP-0755043,0.5683932,0
EP-1267320-A2,EP-1244088,0.5683805,0
EP-1267320-A2,EP-0916985,0.5683701,0
EP-1267320-A2,WO-1997020391,0.5681522,0
EP-1267320-A2,WO-2000013168,0.5680077,0
EP-1267320-A2,EP-0616311,0.56795883,0
EP-1267320-A2,WO-1997016811,0.567919,0
EP-1267320-A2,EP-0248471,0.5678718,0
EP-1267320-A2,WO-1999052012,0.567844,0
EP-1267320-A2,EP-1577874,0.56780815,0
EP-1267320-A2,EP-0260747,0.5677358,0
EP-1267320-A2,EP-0809229,0.56766605,0
EP-1267320-A2,EP-0532191,0.5674448,0
EP-1267320-A2,WO-1999065012,0.56741405,0
EP-1267320-A2,EP-0837445,0.56725657,0
EP-1267320-A2,EP-1211664,0.56700975,0
EP-1267320-A2,EP-0726558,0.5669838,0
EP-1267320-A2,WO-1997022963,0.566947,0
EP-1267320-A2,EP-0316903,0.5668806,0
EP-1267320-A2,EP-0544427,0.56675255,0
EP-1267320-A2,EP-1333420,0.56666136,0
EP-1267320-A2,EP-1713050,0.5665009,0
EP-1267320-A2,EP-0745309,0.5664278,0
EP-1267320-A2,WO-1995028696,0.5664271,0
EP-1267320-A2,EP-0707306,0.56632507,0
EP-1267320-A2,EP-1146502,0.56629777,0
EP-1267320-A2,EP-1583071,0.5661556,0
EP-1267320-A2,EP-0720140,0.56582177,0
EP-1267320-A2,WO-2001048728,0.5655882,0
EP-1267320-A2,EP-0864204,0.5654172,0
EP-1267320-A2,EP-1134721,0.5650623,0
EP-1267320-A2,EP-0762371,0.565007,0
EP-1267320-A2,EP-0853306,0.56492245,0
EP-1267320-A2,EP-1012817,0.5647353,0
EP-1267320-A2,EP-1111574,0.5646611,0
EP-1267320-A2,WO-2001003104,0.56465083,0
EP-1267320-A2,EP-1067505,0.5644906,0
EP-1267320-A2,EP-1136978,0.5643152,0
EP-1267320-A2,WO-1996018990,0.564292,0
EP-1267320-A2,EP-1172786,0.5640564,0
EP-1267320-A2,WO-1997020303,0.5639759,0
EP-1267320-A2,EP-0619572,0.56385124,0
EP-1267320-A2,WO-1998031002,0.5638481,0
EP-1267320-A2,EP-1132940,0.5637449,0
EP-1267320-A2,EP-1333314,0.5636686,0
EP-1267320-A2,EP-1139321,0.5636601,0
EP-1267320-A2,EP-0428250,0.5635437,0
EP-1267320-A2,EP-0617399,0.5634934,0
EP-1267320-A2,EP-1032865,0.5633925,0
EP-1267320-A2,EP-0373565,0.5633832,0
EP-1267320-A2,EP-0079604,0.56324255,0
EP-1267320-A2,EP-1748683,0.5631728,0
EP-1267320-A2,EP-0441661,0.5631505,0
EP-1267320-A2,EP-1335240,0.5631012,0
EP-1267320-A2,EP-0725379,0.56296325,0
EP-1267320-A2,EP-0181598,0.562899,0
EP-1267320-A2,EP-0905671,0.5626444,0
EP-1267320-A2,EP-0656615,0.56258047,0
EP-1267320-A2,EP-1600930,0.5625731,0
EP-1267320-A2,WO-1986006861,0.56238735,0
EP-1267320-A2,WO-1997035297,0.56233156,0
EP-1267320-A2,EP-0488326,0.5623294,0
EP-1267320-A2,EP-0447919,0.5621623,0
EP-1267320-A2,WO-1998021706,0.56206965,0
EP-1267320-A2,EP-0395387,0.5620408,0
EP-1267320-A2,EP-1600931,0.56180584,0
EP-1267320-A2,EP-0478371,0.5617031,0
EP-1267320-A2,EP-0806755,0.56152916,0
EP-1267320-A2,EP-0438262,0.56133205,0
EP-1267320-A2,EP-0299546,0.56130975,0
EP-1267320-A2,EP-0363030,0.5612933,0
EP-1267320-A2,EP-1180762,0.5612378,0
EP-1267320-A2,EP-0855632,0.5611912,0
EP-1267320-A2,EP-1220018,0.561105,0
EP-1267320-A2,EP-0788111,0.56098616,0
EP-1267320-A2,EP-0798691,0.56095326,0
EP-1267320-A2,EP-0371798,0.56077415,0
EP-1267320-A2,EP-0553867,0.5606812,0
EP-1267320-A2,EP-1139326,0.5605554,0
EP-1267320-A2,EP-0959451,0.560509,0
EP-1267320-A2,EP-0730258,0.560399,0
EP-1267320-A2,EP-0162969,0.56030345,0
EP-1267320-A2,EP-0318050,0.56023526,0
EP-1267320-A2,EP-1215651,0.56007284,0
EP-1267320-A2,EP-0190738,0.5599746,0
EP-1267320-A2,WO-2002023517,0.5599197,0
EP-1267320-A2,EP-1020840,0.5597907,0
EP-1267320-A2,EP-0631394,0.5597415,0
EP-1267320-A2,EP-0565167,0.55971557,0
EP-1267320-A2,EP-0114430,0.5594056,0
EP-1267320-A2,WO-2002045066,0.5593792,0
EP-1267320-A2,EP-0740493,0.5592812,0
EP-1267320-A2,EP-1903548,0.5592764,0
EP-1267320-A2,EP-0365445,0.55921257,0
EP-1267320-A2,EP-0554066,0.5591621,0
EP-1267320-A2,EP-0308214,0.5590663,0
EP-1267320-A2,EP-0199361,0.55906624,0
EP-1267320-A2,WO-1995028730,0.55901515,0
EP-1267320-A2,EP-0909975,0.5589267,0
EP-1267320-A2,EP-1720151,0.5588451,0
EP-1267320-A2,EP-0883191,0.55862147,0
EP-1267320-A2,EP-0844599,0.558223,0
EP-1267320-A2,EP-1071070,0.5581263,0
EP-1267320-A2,WO-1995026545,0.55811,0
EP-1267320-A2,WO-1996019082,0.5580069,0
EP-1270837-A2,WO-2000073599,0.76661336,1
EP-1270837-A2,EP-0947637,0.6872775,1
EP-1270837-A2,EP-0069698,0.6670969,0
EP-1270837-A2,EP-0015564,0.6662833,0
EP-1270837-A2,EP-0111235,0.66506636,0
EP-1270837-A2,EP-0207410,0.66300017,0
EP-1270837-A2,EP-0105970,0.6603618,0
EP-1270837-A2,EP-0114687,0.6581066,0
EP-1270837-A2,EP-0947638,0.6580701,0
EP-1270837-A2,EP-0232506,0.65507495,0
EP-1270837-A2,EP-0260421,0.65360445,0
EP-1270837-A2,EP-0561216,0.65126765,0
EP-1270837-A2,EP-0271049,0.6505525,0
EP-1270837-A2,EP-1201838,0.6493629,0
EP-1270837-A2,EP-0208268,0.6478027,0
EP-1270837-A2,EP-0088284,0.6472626,0
EP-1270837-A2,EP-0570012,0.6426444,0
EP-1270837-A2,EP-0691439,0.6388518,0
EP-1270837-A2,WO-1983000054,0.6377085,0
EP-1270837-A2,EP-0716197,0.6354972,0
EP-1270837-A2,EP-0274097,0.63536334,0
EP-1270837-A2,EP-1215034,0.63250834,0
EP-1270837-A2,EP-0025428,0.6317034,0
EP-1270837-A2,EP-0656253,0.63142204,0
EP-1270837-A2,EP-0597182,0.6296382,0
EP-1270837-A2,EP-0391788,0.62871534,0
EP-1270837-A2,EP-0075187,0.6282299,0
EP-1270837-A2,EP-0657594,0.6272605,0
EP-1270837-A2,EP-0890780,0.62714875,0
EP-1270837-A2,WO-1997029253,0.6269062,0
EP-1270837-A2,EP-0672216,0.6266068,0
EP-1270837-A2,WO-2000014353,0.6259657,0
EP-1270837-A2,WO-2002022975,0.62553054,0
EP-1270837-A2,EP-1337725,0.6233949,0
EP-1270837-A2,EP-0959190,0.62336606,0
EP-1270837-A2,EP-1203846,0.6223831,0
EP-1270837-A2,EP-0193949,0.6222212,0
EP-1270837-A2,EP-0895035,0.62143874,0
EP-1270837-A2,WO-2002044497,0.62076724,0
EP-1270837-A2,EP-1471189,0.6203184,0
EP-1270837-A2,EP-0046944,0.61898494,0
EP-1270837-A2,EP-0771913,0.6185592,0
EP-1270837-A2,EP-0799939,0.6177404,0
EP-1270837-A2,WO-1992020881,0.6175889,0
EP-1270837-A2,EP-0005812,0.6171236,0
EP-1270837-A2,EP-1008697,0.6166141,0
EP-1270837-A2,WO-1994011586,0.6164205,0
EP-1270837-A2,EP-1388621,0.61606276,0
EP-1270837-A2,WO-2002031284,0.6159102,0
EP-1270837-A2,EP-0658528,0.61569875,0
EP-1270837-A2,EP-1111289,0.61552393,0
EP-1270837-A2,EP-0117443,0.6143484,0
EP-1270837-A2,EP-0730943,0.61412156,0
EP-1270837-A2,EP-0063559,0.61272407,0
EP-1270837-A2,EP-0611406,0.6121521,0
EP-1270837-A2,EP-1317587,0.6120499,0
EP-1270837-A2,WO-2001055524,0.6111749,0
EP-1270837-A2,EP-0829459,0.61063373,0
EP-1270837-A2,EP-1219755,0.61059785,0
EP-1270837-A2,EP-1288590,0.6098405,0
EP-1270837-A2,EP-0551640,0.60949105,0
EP-1270837-A2,EP-0992636,0.6094793,0
EP-1270837-A2,EP-0204015,0.60929847,0
EP-1270837-A2,EP-0111677,0.6089638,0
EP-1270837-A2,EP-0391210,0.6081997,0
EP-1270837-A2,EP-1052338,0.60818076,0
EP-1270837-A2,WO-1998045545,0.6071782,0
EP-1270837-A2,WO-2000060292,0.6064279,0
EP-1270837-A2,EP-0824660,0.6050235,0
EP-1270837-A2,WO-2000051813,0.60500413,0
EP-1270837-A2,EP-0097361,0.60496354,0
EP-1270837-A2,EP-0509977,0.6038854,0
EP-1270837-A2,EP-1094165,0.6029402,0
EP-1270837-A2,EP-0640730,0.60207295,0
EP-1270837-A2,EP-0244312,0.60190773,0
EP-1270837-A2,EP-0011753,0.6006954,0
EP-1270837-A2,EP-0879326,0.6000403,0
EP-1270837-A2,EP-0206935,0.6000242,0
EP-1270837-A2,EP-0652332,0.59999776,0
EP-1270837-A2,EP-1268952,0.59997827,0
EP-1270837-A2,EP-0758704,0.5989622,0
EP-1270837-A2,EP-0355294,0.59871924,0
EP-1270837-A2,EP-0959189,0.5985142,0
EP-1270837-A2,EP-0181611,0.5983094,0
EP-1270837-A2,EP-1197714,0.5964645,0
EP-1270837-A2,EP-1203848,0.59635293,0
EP-1270837-A2,EP-0740764,0.59627926,0
EP-1270837-A2,EP-0011781,0.596083,0
EP-1270837-A2,EP-0030246,0.5960164,0
EP-1270837-A2,WO-1993009306,0.5952454,0
EP-1270837-A2,WO-2001075242,0.59523416,0
EP-1270837-A2,EP-1099621,0.5951433,0
EP-1270837-A2,EP-0711659,0.5947482,0
EP-1270837-A2,EP-0602262,0.5947163,0
EP-1270837-A2,EP-0208246,0.5932491,0
EP-1270837-A2,WO-1997025494,0.59244514,0
EP-1270837-A2,EP-1188547,0.5915535,0
EP-1270837-A2,EP-0004885,0.59134364,0
EP-1270837-A2,EP-0094327,0.5907513,0
EP-1270837-A2,EP-0936321,0.59058976,0
EP-1270837-A2,EP-1273429,0.59001887,0
EP-1270837-A2,EP-0664365,0.58982515,0
EP-1270837-A2,EP-0682163,0.58963424,0
EP-1270837-A2,EP-0702113,0.5895683,0
EP-1270837-A2,EP-1213406,0.58947,0
EP-1270837-A2,EP-0642413,0.5884881,0
EP-1270837-A2,EP-0796962,0.58841276,0
EP-1270837-A2,EP-0086681,0.5882201,0
EP-1270837-A2,EP-1004716,0.58805335,0
EP-1270837-A2,EP-0051865,0.58790815,0
EP-1270837-A2,EP-0169191,0.587744,0
EP-1270837-A2,EP-0479308,0.58721364,0
EP-1270837-A2,EP-1213118,0.5871685,0
EP-1270837-A2,EP-0028828,0.5869503,0
EP-1270837-A2,EP-0083915,0.5867642,0
EP-1270837-A2,EP-0736646,0.5864907,0
EP-1270837-A2,WO-1998026928,0.58547866,0
EP-1270837-A2,EP-0552162,0.5852878,0
EP-1270837-A2,EP-1146178,0.58522975,0
EP-1270837-A2,EP-1205612,0.585003,0
EP-1270837-A2,WO-2002052113,0.5842548,0
EP-1270837-A2,EP-1106742,0.58396685,0
EP-1270837-A2,EP-0258174,0.58394116,0
EP-1270837-A2,EP-0245636,0.5838879,0
EP-1270837-A2,EP-0185164,0.58387136,0
EP-1270837-A2,EP-0856089,0.5829512,0
EP-1270837-A2,EP-0673733,0.5826843,0
EP-1270837-A2,EP-1184523,0.58252376,0
EP-1270837-A2,EP-0775784,0.5823517,0
EP-1270837-A2,WO-1998051961,0.58213484,0
EP-1270837-A2,EP-0666384,0.58182824,0
EP-1270837-A2,EP-1564338,0.5818043,0
EP-1270837-A2,EP-0159451,0.5816326,0
EP-1270837-A2,WO-2001046533,0.58151376,0
EP-1270837-A2,EP-1008696,0.58146787,0
EP-1270837-A2,EP-0333145,0.5814507,0
EP-1270837-A2,EP-0964110,0.58119357,0
EP-1270837-A2,EP-0046942,0.58088243,0
EP-1270837-A2,EP-1229178,0.5807989,0
EP-1270837-A2,EP-0174650,0.58039284,0
EP-1270837-A2,EP-0358164,0.5803397,0
EP-1270837-A2,EP-0632169,0.5803174,0
EP-1270837-A2,EP-0816583,0.58008766,0
EP-1270837-A2,EP-0757136,0.5798546,0
EP-1270837-A2,EP-0550873,0.5798294,0
EP-1270837-A2,EP-1101878,0.5795135,0
EP-1270837-A2,WO-2001018316,0.57949376,0
EP-1270837-A2,WO-2000071826,0.5792587,0
EP-1270837-A2,WO-2000028164,0.5791208,0
EP-1270837-A2,EP-0094662,0.5788156,0
EP-1270837-A2,EP-0096765,0.5783539,0
EP-1270837-A2,EP-0605784,0.5783057,0
EP-1270837-A2,EP-1197715,0.57804215,0
EP-1270837-A2,EP-0834623,0.5779543,0
EP-1270837-A2,EP-0045023,0.57788646,0
EP-1270837-A2,EP-1060874,0.5774629,0
EP-1270837-A2,EP-0049356,0.5774289,0
EP-1270837-A2,EP-0461444,0.576912,0
EP-1270837-A2,EP-0703330,0.5768153,0
EP-1270837-A2,WO-1983002127,0.5762415,0
EP-1270837-A2,EP-0430921,0.57603395,0
EP-1270837-A2,EP-0464618,0.57602704,0
EP-1270837-A2,EP-0612954,0.5757898,0
EP-1270837-A2,EP-1057945,0.57502234,0
EP-1270837-A2,EP-0116138,0.57462716,0
EP-1270837-A2,EP-0873454,0.5744278,0
EP-1270837-A2,EP-0658660,0.5744124,0
EP-1270837-A2,EP-1343943,0.57397044,0
EP-1270837-A2,EP-1524376,0.5739331,0
EP-1270837-A2,EP-0454583,0.5737529,0
EP-1270837-A2,WO-1997014857,0.5734134,0
EP-1270837-A2,EP-1183489,0.5733565,0
EP-1270837-A2,EP-0041417,0.5731925,0
EP-1270837-A2,WO-1998022267,0.5731831,0
EP-1270837-A2,EP-1247916,0.5731823,0
EP-1270837-A2,EP-1116832,0.5731284,0
EP-1270837-A2,EP-0829588,0.57304186,0
EP-1270837-A2,EP-0107180,0.5728942,0
EP-1270837-A2,EP-0835749,0.5725173,0
EP-1270837-A2,EP-1118743,0.5724486,0
EP-1270837-A2,EP-1077294,0.572324,0
EP-1270837-A2,EP-0562589,0.5720156,0
EP-1270837-A2,EP-0319697,0.57190096,0
EP-1270837-A2,EP-0021137,0.5718665,0
EP-1270837-A2,EP-0707948,0.5718272,0
EP-1270837-A2,EP-0003810,0.5716295,0
EP-1270837-A2,EP-0418773,0.5710195,0
EP-1270837-A2,EP-0359309,0.5710095,0
EP-1270837-A2,EP-0125936,0.57061994,0
EP-1270837-A2,EP-0600240,0.5705295,0
EP-1270837-A2,EP-0524566,0.5703506,0
EP-1270837-A2,EP-0191144,0.57025164,0
EP-1270837-A2,EP-0935030,0.57015556,0
EP-1270837-A2,EP-0000191,0.5698019,0
EP-1270837-A2,EP-0204188,0.569744,0
EP-1270837-A2,EP-0310818,0.5696545,0
EP-1270837-A2,EP-0243912,0.5695256,0
EP-1270837-A2,EP-0108856,0.56926167,0
EP-1270837-A2,EP-0180950,0.569104,0
EP-1270837-A2,EP-1074668,0.5687443,0
EP-1270837-A2,EP-0304352,0.5684285,0
EP-1270837-A2,EP-0204062,0.5683576,0
EP-1270837-A2,EP-0368720,0.568275,0
EP-1270837-A2,EP-0026512,0.5682694,0
EP-1270837-A2,EP-1001102,0.5681604,0
EP-1270837-A2,EP-0617177,0.5678281,0
EP-1270837-A2,WO-2001039570,0.5672879,0
EP-1270837-A2,EP-0222284,0.5670991,0
EP-1270837-A2,EP-0000118,0.56693244,0
EP-1270837-A2,EP-0893546,0.5665667,0
EP-1270837-A2,EP-0768440,0.5664591,0
EP-1270837-A2,EP-0049348,0.56636906,0
EP-1270837-A2,EP-0289491,0.56636196,0
EP-1270837-A2,WO-1995020745,0.5661925,0
EP-1270837-A2,EP-0992340,0.56602573,0
EP-1270837-A2,EP-0952266,0.56580865,0
EP-1270837-A2,EP-0678634,0.56574523,0
EP-1270837-A2,EP-0224063,0.56554884,0
EP-1270837-A2,EP-0896096,0.565362,0
EP-1270837-A2,EP-0575771,0.56531584,0
EP-1270837-A2,EP-0015455,0.5650686,0
EP-1270837-A2,EP-0454228,0.5650382,0
EP-1270837-A2,WO-2000068039,0.5650064,0
EP-1270837-A2,EP-0609721,0.56475186,0
EP-1270837-A2,EP-0778309,0.5644197,0
EP-1270837-A2,EP-0339593,0.56385046,0
EP-1270837-A2,EP-0747547,0.56378615,0
EP-1270837-A2,EP-0651102,0.56374025,0
EP-1270837-A2,WO-2000066933,0.563359,0
EP-1270837-A2,EP-0931892,0.56327546,0
EP-1270837-A2,EP-0383652,0.5626267,0
EP-1270837-A2,EP-0951389,0.5625855,0
EP-1270837-A2,EP-0176721,0.56227666,0
EP-1270837-A2,EP-1174552,0.56204873,0
EP-1270837-A2,EP-0757138,0.5616928,0
EP-1270837-A2,EP-0733468,0.56166273,0
EP-1270837-A2,EP-0314830,0.5616333,0
EP-1270837-A2,EP-0080088,0.56144655,0
EP-1270837-A2,EP-1052341,0.5610523,0
EP-1270837-A2,EP-0846813,0.56103885,0
EP-1270837-A2,EP-0432467,0.5610327,0
EP-1270837-A2,EP-0520152,0.5607784,0
EP-1270837-A2,EP-0100431,0.5606382,0
EP-1270837-A2,WO-1997006318,0.5605221,0
EP-1270837-A2,EP-0733751,0.5604299,0
EP-1270837-A2,EP-1180183,0.5603769,0
EP-1270837-A2,EP-1054217,0.56034386,0
EP-1270837-A2,WO-1998059194,0.5603171,0
EP-1270837-A2,EP-1025408,0.5603159,0
EP-1270837-A2,WO-1999019678,0.56016886,0
EP-1270837-A2,EP-0581269,0.56012785,0
EP-1270837-A2,EP-1165316,0.56010437,0
EP-1270837-A2,EP-0984109,0.55996364,0
EP-1270837-A2,EP-0213322,0.5597949,0
